age,income,credit_score,account_balance,transaction_amount,region,customer_segment,product_type,device,churn
34,44338,723,3072.8263731820925,74.02456969716968,South,Standard,Type_C,Mobile,0
24,50191,725,1806.900628753184,20.833459105668894,East,Premium,Type_B,Mobile,0
43,28521,753,13482.205126989522,198.11308429669222,West,Standard,Type_B,Mobile,0
22,79777,837,631.4669130403347,30.34985911202596,East,Basic,Type_A,Desktop,1
37,19675,719,13571.555523709792,61.89655998155937,East,Standard,Type_B,Desktop,0
18,17462,674,5757.952669500004,73.94356677810204,North,Standard,Type_B,Desktop,1
21,40628,698,3791.8659851665666,44.791639284316545,West,Premium,Type_B,Mobile,0
36,61300,611,166.02135752814144,71.34653003723609,North,Basic,Type_A,Mobile,1
42,84285,665,3227.4663257359944,82.87940817144016,East,Standard,Type_D,Tablet,0
36,28869,679,2619.116181453349,70.17620880078702,North,Standard,Type_B,Mobile,0
33,62276,673,879.0270372663538,105.70695692417293,West,Basic,Type_C,Desktop,0
31,35622,707,5341.52519457652,242.1341849950331,East,Premium,Type_B,Desktop,0
20,33312,658,17728.38368881519,21.952643792620627,East,Standard,Type_A,Desktop,0
27,56490,756,4129.837685176118,93.93723392913667,North,Basic,Type_B,Desktop,0
30,50320,700,6272.003882624176,30.67323314569485,South,Standard,Type_B,Tablet,1
45,16511,699,354.52949668158544,19.732134756018272,East,Standard,Type_B,Mobile,1
38,75983,683,2703.5641137150756,160.92867228925712,East,Standard,Type_B,Tablet,0
18,72406,707,618.5191239833108,100.02399276313913,North,Basic,Type_B,Mobile,0
38,26561,741,4744.015841541464,18.38598409361759,West,Premium,Type_A,Mobile,0
31,44262,656,13942.140179522912,71.29472621770473,West,Basic,Type_B,Mobile,0
28,46491,667,5420.260016915132,38.062342866153045,North,Basic,Type_A,Desktop,1
41,41371,684,399.56342567061586,73.3002328729832,West,Premium,Type_A,Mobile,0
45,27580,632,2189.9379219915145,136.53506342377082,South,Basic,Type_D,Mobile,1
44,25956,659,3999.914802101498,126.87825426604536,South,Standard,Type_B,Mobile,0
26,35854,676,2580.9311318943373,60.44962486655835,South,Standard,Type_B,Tablet,0
31,65275,743,8968.126358031534,166.1509668549004,East,Basic,Type_B,Desktop,0
38,47657,713,8428.113401910903,209.52351022597017,East,Basic,Type_D,Desktop,0
44,30172,709,4731.572594850992,138.12834110487128,South,Premium,Type_B,Desktop,0
30,53415,742,2337.696901076391,52.34378155920181,East,Standard,Type_C,Mobile,1
33,8740,693,1474.1133548511468,75.21674963588315,East,Standard,Type_A,Mobile,0
23,64497,719,559.544650176805,237.06514310731936,East,Standard,Type_D,Tablet,0
23,15216,694,2191.731722567041,64.226971140222,North,Standard,Type_C,Mobile,0
43,30296,713,2665.121993928499,127.16319299404924,West,Premium,Type_C,Mobile,0
48,20747,670,5632.326925124914,44.24850528301764,South,Standard,Type_A,Mobile,0
34,19008,578,5367.059868281256,166.95393094905606,North,Standard,Type_A,Mobile,0
45,64887,693,363.43489389965566,39.82607522085824,North,Premium,Type_A,Mobile,0
38,28742,771,2514.777666913536,77.81586390915479,South,Basic,Type_A,Desktop,1
28,43185,746,1003.1132271889609,123.97459391306012,West,Basic,Type_C,Mobile,0
38,35473,748,852.8308464195053,269.65071975253073,South,Standard,Type_A,Desktop,1
50,46097,761,8781.05870859818,98.6618171979513,East,Standard,Type_A,Mobile,0
34,37737,704,214.0950231550728,67.50257463521298,North,Standard,Type_A,Mobile,1
50,19120,709,2716.5966613329324,63.45098482715383,South,Standard,Type_A,Mobile,0
18,59762,669,920.8382334480892,161.9608047863141,West,Standard,Type_A,Desktop,0
43,28370,684,10573.487596197598,116.89327086569006,East,Basic,Type_C,Mobile,1
35,16675,730,4071.38482603557,134.63077656357734,North,Premium,Type_B,Desktop,0
32,29317,760,1315.797039000406,225.99974266573807,South,Premium,Type_A,Desktop,0
35,76909,693,3490.0678830690413,87.27235089336301,North,Premium,Type_B,Desktop,0
18,55554,677,6574.2678223649755,110.99585843062123,South,Premium,Type_B,Mobile,1
32,30505,700,15864.496757970013,62.75104602415558,East,Premium,Type_A,Mobile,0
38,30496,730,1245.1666157664185,42.75049860229508,East,Basic,Type_B,Mobile,0
49,30920,627,10865.762977530829,50.433272289293996,North,Standard,Type_C,Desktop,0
29,102577,585,13613.594879810318,4.675448267745786,West,Premium,Type_C,Mobile,1
26,43957,672,12409.787685418447,123.07753753321491,East,Standard,Type_C,Desktop,0
29,45027,638,5044.968972670079,114.14097195218773,South,Basic,Type_A,Tablet,0
44,60787,674,4968.8383651876575,121.21717669341412,South,Standard,Type_D,Mobile,0
38,40920,692,2580.9552362416634,40.248157293360606,East,Standard,Type_C,Mobile,0
29,31903,677,6979.660926578272,51.191038415126734,East,Basic,Type_D,Desktop,0
40,32919,772,3788.898059611325,49.770637236442525,South,Standard,Type_A,Mobile,0
35,35038,716,5657.300669910428,178.2115108315866,South,Standard,Type_D,Mobile,0
44,35645,715,2797.085697013705,95.95492098786046,North,Standard,Type_C,Tablet,0
27,52251,731,6574.455979103181,86.5568662721517,West,Standard,Type_C,Mobile,0
31,37271,643,8699.769781963521,143.46554084807954,South,Standard,Type_A,Tablet,0
31,52382,751,791.6752741484376,49.91538051769405,North,Standard,Type_C,Desktop,1
20,34879,696,8946.703451395797,109.03857348458664,East,Standard,Type_D,Desktop,0
37,37771,733,3885.8681584589767,292.8481324652808,West,Standard,Type_B,Mobile,0
37,13371,646,9310.88528217467,197.4907040462538,West,Premium,Type_B,Mobile,1
35,57420,622,2822.0261254884176,107.84188202264231,South,Premium,Type_D,Desktop,0
32,43184,740,2382.4469651369423,89.05585538744798,North,Standard,Type_B,Mobile,0
20,59814,718,12329.093890356795,120.46848417568701,South,Basic,Type_B,Mobile,0
30,8534,654,1446.2115619560122,216.0168100177713,North,Standard,Type_B,Mobile,0
31,103175,656,9296.306291709907,205.85804970375406,West,Standard,Type_D,Mobile,1
26,33867,756,3308.441917498218,240.42915978347162,North,Standard,Type_A,Mobile,1
33,63202,640,3608.7152910890263,100.0150470603663,North,Premium,Type_B,Desktop,0
39,21591,782,1844.2312989449156,8.239193498854972,South,Premium,Type_B,Mobile,0
53,49334,654,4255.350505635326,279.3595090894223,South,Standard,Type_C,Mobile,0
36,21445,731,1966.777602199934,42.66591063267971,East,Premium,Type_B,Desktop,0
37,26585,683,200.30628561363372,141.82692006031792,South,Premium,Type_D,Tablet,0
34,94562,730,1587.2615752575573,8.476280026120765,North,Basic,Type_D,Mobile,0
18,33013,672,31.997382229143653,85.1837925899841,North,Premium,Type_A,Mobile,0
34,40486,691,19164.85480076762,64.32090865391022,South,Standard,Type_B,Desktop,0
35,56108,702,16869.93626237572,240.79087347090805,North,Standard,Type_A,Tablet,1
59,46529,649,2513.917719693449,108.8481234543941,East,Standard,Type_A,Desktop,0
33,39152,737,6516.5878904084275,84.50173594014299,East,Standard,Type_B,Desktop,0
38,43585,674,2121.7574292857034,117.71592382037961,East,Standard,Type_D,Mobile,0
34,120777,688,5559.90360274469,2.2891290342343265,West,Standard,Type_C,Desktop,0
23,35284,650,8184.817523676712,48.92855629188616,West,Basic,Type_A,Mobile,0
46,40156,571,14664.373762425988,55.62193175668635,West,Basic,Type_A,Desktop,0
42,61409,690,2555.8973972415765,131.26384119578748,North,Premium,Type_B,Desktop,0
42,63118,820,7646.160312407585,34.55166816704375,North,Premium,Type_B,Tablet,0
25,65743,739,1545.7438820776304,96.82721836238302,South,Basic,Type_A,Mobile,1
49,49979,699,23194.82619614794,78.33304339383173,West,Standard,Type_C,Mobile,0
20,20506,686,130.53725868436595,51.26216830737751,West,Standard,Type_D,Desktop,0
40,82183,701,4625.759462519728,54.18416101331758,West,Standard,Type_B,Desktop,0
56,20472,727,5386.788604024058,77.77542186335123,North,Premium,Type_C,Desktop,1
25,42248,640,5824.490590486503,11.843265168757638,West,Standard,Type_A,Mobile,0
29,24905,755,641.369494850031,144.8375318512538,South,Standard,Type_C,Mobile,0
35,35169,735,13946.012527945164,42.39624646380885,North,Standard,Type_B,Desktop,0
29,42803,735,999.4750205818287,67.66308798483944,South,Standard,Type_A,Mobile,0
19,42645,721,4874.281012770189,234.9666287268596,North,Basic,Type_D,Tablet,0
35,44844,700,1259.4906445104132,146.57431380586158,South,Standard,Type_B,Mobile,0
24,81377,733,1835.1880931945868,28.92442060408349,South,Premium,Type_C,Desktop,0
39,45559,729,3953.342975723864,1.58534350381154,South,Standard,Type_A,Desktop,0
25,32142,682,2699.4995596964586,121.3541436781632,East,Basic,Type_A,Desktop,0
50,58808,671,873.109979039669,69.83692453331662,West,Basic,Type_A,Mobile,1
27,65823,705,937.292053855441,97.26154666851907,East,Standard,Type_B,Desktop,0
31,19657,777,2707.668195564177,143.1911309754259,South,Premium,Type_B,Mobile,0
43,48957,638,7079.295169368646,159.17521190577443,West,Basic,Type_A,Desktop,0
22,51564,626,11412.179631090616,59.30793057146765,West,Standard,Type_B,Mobile,1
37,31295,708,439.391466498047,76.77786242608298,North,Premium,Type_B,Mobile,0
48,72247,702,2496.988423583337,111.38664059806918,South,Standard,Type_C,Mobile,0
18,33690,708,528.1670073437333,116.71444175101125,North,Standard,Type_B,Mobile,0
36,38668,712,83.65838868808264,96.55368834568428,North,Standard,Type_D,Tablet,0
37,33305,688,5419.387148993198,217.83563191780902,East,Standard,Type_B,Mobile,0
42,36599,774,4612.165814772763,115.77674285923105,West,Standard,Type_B,Desktop,0
22,20991,619,889.7702242621856,141.71660399293611,North,Basic,Type_A,Tablet,0
21,17676,658,1331.6439793397283,102.69107928450634,West,Basic,Type_A,Mobile,1
40,80599,694,119.96652324404326,34.311624560485356,West,Basic,Type_A,Desktop,0
37,23778,617,9007.449453855672,48.793092311471995,West,Basic,Type_B,Mobile,0
37,22121,691,18382.896273127106,27.72735644507022,North,Premium,Type_A,Mobile,1
38,12373,783,727.7858481349543,171.56211267368852,West,Standard,Type_A,Mobile,1
28,26384,701,1316.4123188918736,18.271107966264154,South,Standard,Type_C,Tablet,0
37,18740,711,10140.303165636087,74.32537415446629,East,Basic,Type_A,Mobile,1
37,82537,636,13049.887246049577,62.02313703467115,North,Standard,Type_A,Desktop,0
27,60168,669,2720.4246914178966,60.6951899599124,North,Basic,Type_A,Desktop,0
53,25743,681,259.74371557295007,65.12147477062551,East,Standard,Type_C,Tablet,1
39,111995,684,200.94344265427083,245.44262268600576,South,Basic,Type_A,Mobile,0
23,59330,764,4265.991271765617,10.82286843158273,North,Premium,Type_B,Desktop,0
41,30871,727,2495.2685018443053,199.85487884785132,North,Premium,Type_B,Desktop,0
25,10407,644,145.3546083980355,69.67606480614296,East,Basic,Type_B,Desktop,0
42,114173,712,4376.372488848828,152.04512993672722,North,Premium,Type_B,Tablet,0
46,18128,724,56.834478312091164,88.59136390558453,West,Basic,Type_C,Desktop,0
26,15951,757,7741.054610960923,30.6317409115895,North,Premium,Type_A,Mobile,1
44,60553,779,1829.5358843611612,212.76861856072978,North,Standard,Type_A,Mobile,0
39,122992,649,205.45391887733706,191.14678727625324,South,Standard,Type_A,Mobile,0
43,72557,659,4437.936002857341,32.89337642398305,South,Standard,Type_A,Mobile,1
53,48144,637,2534.8687125828055,127.98516787096024,South,Standard,Type_A,Mobile,0
32,48892,688,18210.058226649915,50.76094172468238,South,Standard,Type_A,Mobile,0
27,55642,723,3928.4911389096387,19.162144811322907,West,Premium,Type_B,Mobile,0
26,53075,749,1609.5679171834024,42.491728740840436,East,Premium,Type_B,Tablet,0
26,41797,696,6179.706380335598,204.50569010856975,North,Standard,Type_A,Mobile,0
34,38257,684,1583.783377143509,154.62394936710493,South,Standard,Type_C,Tablet,0
38,35196,707,11729.722948735802,65.7464963142246,West,Basic,Type_A,Mobile,0
37,24909,658,2347.794404863573,205.153529455368,South,Standard,Type_A,Desktop,0
43,31560,804,3991.0782807304045,181.3580987980743,North,Standard,Type_B,Desktop,0
35,15576,619,259.48371804906174,42.5521366080447,East,Standard,Type_A,Mobile,1
49,34573,709,2776.685604582263,238.99660363420134,East,Premium,Type_A,Mobile,0
32,22152,801,8929.787854022801,61.51776640013977,East,Standard,Type_B,Mobile,0
62,20914,700,8190.4423743576135,68.6284017292179,North,Basic,Type_D,Mobile,0
41,39733,690,1270.066785346775,11.184907148369726,North,Basic,Type_C,Tablet,1
26,72838,682,1281.4278476968211,49.941995814115295,East,Standard,Type_A,Desktop,0
24,57478,690,8499.694460871768,74.78047333897699,North,Standard,Type_C,Mobile,1
39,16560,768,13324.840065913937,104.81330434519724,South,Basic,Type_C,Mobile,0
32,22140,589,501.09611431876715,30.734571390566646,South,Standard,Type_B,Mobile,1
42,58127,776,2989.7181178911146,44.31495337221803,North,Premium,Type_C,Mobile,0
39,22220,628,2058.328553094283,242.47489707400823,West,Premium,Type_B,Desktop,0
34,32457,686,10227.653561256953,173.2788485480824,West,Standard,Type_A,Mobile,0
26,47811,678,436.10198332734024,195.3469085373427,East,Basic,Type_B,Desktop,0
19,22377,729,1185.7429694568054,79.77555134045846,North,Standard,Type_B,Mobile,0
30,38280,620,6981.083881060721,107.10735535659603,North,Premium,Type_B,Mobile,0
43,18638,723,263.28084487687505,130.00597075545852,South,Premium,Type_B,Desktop,0
37,26884,801,3391.641430948137,240.13430395243108,North,Basic,Type_D,Mobile,0
22,42611,631,2917.9407671138497,18.71291216082531,West,Basic,Type_D,Tablet,0
36,16374,709,2035.3408039696876,54.32525801816104,North,Standard,Type_C,Tablet,0
38,45262,666,2509.1007693553884,100.06230740162145,South,Standard,Type_C,Mobile,0
26,35960,721,3774.480907402323,89.01626658837571,South,Premium,Type_D,Mobile,0
36,47870,700,879.9126053415916,43.82014587984967,East,Basic,Type_A,Desktop,0
35,40617,667,4243.112266340942,122.1512071416951,North,Basic,Type_A,Tablet,0
23,71830,724,8184.87627548699,56.15920382113118,South,Standard,Type_B,Desktop,0
38,38661,790,7138.9356067275,84.16416464338054,North,Basic,Type_C,Mobile,0
40,29298,690,835.588052049445,118.30173431644069,West,Standard,Type_B,Tablet,0
45,38605,735,808.181711588561,58.40318389068548,North,Premium,Type_C,Mobile,0
45,47650,635,1561.0650034924265,145.79409661354185,West,Standard,Type_A,Desktop,0
21,37213,652,2239.83887036828,164.59591368980807,West,Premium,Type_A,Tablet,1
25,37060,723,2625.09251776947,45.30639673433309,North,Standard,Type_C,Mobile,0
40,25565,774,5692.442665775757,55.824300860158196,East,Standard,Type_A,Tablet,0
40,26070,717,291.7508476068961,35.22890088038605,North,Standard,Type_A,Mobile,0
40,18010,684,176.44034271014831,82.73519606901203,West,Standard,Type_A,Tablet,0
73,87097,699,2487.1665370648693,104.76099634812373,South,Standard,Type_A,Mobile,0
40,19498,637,5972.814287665406,63.10220643532579,South,Premium,Type_C,Tablet,0
46,25682,730,1074.8560735327194,102.62289474476387,South,Standard,Type_A,Mobile,1
44,25356,744,5129.195595190131,54.59598904187142,North,Standard,Type_B,Desktop,1
41,56809,677,1504.364368611164,56.092353535121035,West,Standard,Type_A,Desktop,0
31,31336,676,10861.562282352137,108.7577436630878,North,Basic,Type_C,Mobile,0
42,67769,713,11301.937549945613,59.22949613869889,East,Basic,Type_A,Mobile,0
27,25932,678,1764.035057938895,79.32480815522662,South,Basic,Type_B,Desktop,0
32,41751,696,1306.783262156281,111.58192633958205,West,Standard,Type_C,Mobile,1
30,23916,804,2649.226550765014,101.52937440500496,North,Premium,Type_A,Desktop,0
35,106146,687,1375.6827230918525,55.24788080015527,South,Standard,Type_C,Mobile,0
58,20054,682,5579.563049089709,176.12676476361634,South,Standard,Type_B,Tablet,0
18,42400,667,8745.358995806877,125.90753769316552,East,Standard,Type_B,Mobile,0
41,49855,737,5590.384468442901,100.07157028239533,North,Premium,Type_A,Mobile,1
18,44662,690,8696.322232633,30.911217874400815,North,Basic,Type_D,Mobile,0
30,33102,667,2529.1254217093474,90.67392891647808,North,Premium,Type_C,Mobile,0
45,34033,766,849.8920631877976,49.09028291466937,East,Basic,Type_A,Mobile,0
35,37119,770,6696.117845359463,119.46633553266737,North,Basic,Type_A,Mobile,1
24,33742,669,2235.1439594779686,1.5148918153473703,East,Standard,Type_C,Tablet,0
27,58802,606,5562.605221006178,67.85762733074442,North,Basic,Type_B,Desktop,1
41,109673,750,1577.9662321674778,53.20399156767587,West,Standard,Type_C,Desktop,0
27,27481,665,423.59531251969133,146.1716827223629,West,Basic,Type_B,Mobile,1
37,18308,739,24519.091152837707,11.712014686922087,South,Standard,Type_C,Desktop,0
35,34747,601,849.2078318230082,86.30442178699887,South,Basic,Type_A,Mobile,0
28,131907,744,22292.808225093893,124.81912578170098,North,Standard,Type_A,Desktop,0
56,24298,639,18922.533585537516,269.8123199612613,North,Basic,Type_B,Mobile,0
41,82417,736,7894.982545309382,55.94338635557635,North,Standard,Type_D,Mobile,0
18,84023,700,5385.569647955132,106.08059852029359,East,Standard,Type_A,Mobile,1
36,27534,652,4311.464212746629,12.706889397334429,South,Basic,Type_B,Tablet,0
28,48266,679,10053.367838174587,82.97493295618445,West,Basic,Type_B,Mobile,0
43,81977,734,1708.5060709710604,184.902130366283,South,Standard,Type_B,Desktop,0
27,30044,705,3152.5637222570444,271.5353131232698,East,Premium,Type_C,Mobile,0
33,32800,729,4829.899848381276,113.46714516493486,South,Standard,Type_C,Desktop,1
40,27150,798,2648.2626810245047,17.50070277753829,South,Basic,Type_A,Tablet,0
43,21864,621,2788.5944142798053,205.03463393260267,North,Basic,Type_D,Mobile,1
22,26248,780,2004.5126687582965,17.680276887087132,South,Basic,Type_C,Mobile,1
31,19693,705,4153.224333367972,28.031365883661906,South,Premium,Type_C,Tablet,0
30,36939,655,9504.787628013319,216.74478906474434,East,Standard,Type_B,Desktop,0
28,24711,633,1125.2792555119295,78.38487983293933,West,Standard,Type_C,Mobile,1
52,40818,690,13623.416747176256,50.76105484179775,South,Basic,Type_A,Desktop,0
39,16681,746,5841.2212568912,137.05885598918456,North,Premium,Type_A,Desktop,0
22,42849,693,8665.751567050782,94.39475573960937,South,Basic,Type_C,Mobile,0
44,55092,775,4061.801483558453,173.80288180064161,South,Standard,Type_A,Desktop,0
56,13401,627,7559.6666519185155,97.68502258812336,North,Premium,Type_A,Mobile,0
45,43784,699,81.66529251670322,99.35791700968576,East,Standard,Type_C,Mobile,0
19,67092,637,8529.205127799829,169.63240190801986,West,Standard,Type_C,Desktop,0
30,19834,718,204.8332493146243,77.55279520356608,West,Standard,Type_A,Mobile,1
47,83808,744,11032.438677425305,38.15998561414402,North,Premium,Type_C,Mobile,0
27,44779,678,24118.339752657153,142.60266853229885,West,Premium,Type_B,Desktop,0
39,25527,569,1741.1780077289923,65.8834880804098,East,Basic,Type_B,Tablet,0
42,35316,709,1180.628253236455,103.55631946711246,South,Premium,Type_C,Tablet,0
25,48009,721,7248.585953335793,9.492663612099935,South,Standard,Type_B,Tablet,0
34,37722,720,1458.6267837357857,75.09164508380161,West,Standard,Type_A,Tablet,0
18,47542,761,10033.275014712986,53.89213120152707,South,Standard,Type_A,Mobile,0
24,22917,646,542.6197488699129,9.09978489383896,South,Basic,Type_B,Mobile,0
32,39524,734,673.1182095832186,76.96516385880116,South,Standard,Type_B,Desktop,0
22,17910,759,19352.379593401783,79.01287833783968,East,Basic,Type_C,Mobile,1
51,34351,611,5601.8192129741865,109.104610990823,North,Standard,Type_C,Desktop,0
20,23110,715,9382.90266937688,182.80922472238356,West,Premium,Type_B,Desktop,1
30,25140,674,1960.2478314211717,163.25065126911906,East,Premium,Type_C,Mobile,1
36,67376,695,5642.529664908359,57.14622552486174,East,Standard,Type_A,Tablet,0
49,62671,717,4509.989653028421,95.9033345919797,North,Standard,Type_A,Desktop,0
20,49245,675,4620.98603068179,120.66396355789111,East,Basic,Type_C,Mobile,0
46,21032,666,5736.898503200989,58.52879383389683,North,Standard,Type_A,Tablet,1
35,31001,701,4282.55790306091,19.55646379671373,North,Standard,Type_A,Mobile,0
25,66605,645,2802.376517463886,70.58808903517715,South,Premium,Type_B,Mobile,0
39,38982,645,1614.2855828953257,188.00449330206808,South,Standard,Type_B,Desktop,0
36,115805,733,7317.633943115004,18.5166924929505,East,Standard,Type_C,Desktop,0
28,44207,642,1282.677220495336,34.563813237116655,North,Standard,Type_A,Desktop,0
35,39975,733,5894.032514100096,41.93035546456686,South,Standard,Type_A,Desktop,0
31,31114,723,1328.512498118268,34.94332798160018,North,Premium,Type_A,Desktop,0
36,38823,613,4908.550470250956,137.4855333232142,West,Standard,Type_B,Mobile,0
41,33649,666,6873.375971781753,48.92220070271785,East,Basic,Type_A,Tablet,0
50,51743,759,1234.0692840005447,140.07268947878794,East,Standard,Type_B,Tablet,0
22,58591,650,309.07543652254077,86.22960165406485,South,Standard,Type_C,Mobile,0
56,24514,676,701.9096948831864,13.808717138137563,North,Basic,Type_D,Mobile,0
18,18664,723,4656.9833621608295,59.606445199505565,West,Standard,Type_A,Tablet,1
33,14499,739,9467.180766855441,166.59030141249806,North,Standard,Type_B,Tablet,1
40,46816,687,230.20304978826277,93.70895093542359,South,Premium,Type_B,Tablet,0
37,20916,670,6624.138874764507,63.4420696348835,East,Standard,Type_D,Tablet,0
28,12376,771,2087.5769546610863,189.5269623085304,North,Premium,Type_D,Desktop,0
32,44103,786,3255.5020331688793,31.36426532436467,West,Basic,Type_A,Desktop,0
30,126310,748,13215.495923778766,50.49977678160287,South,Basic,Type_C,Desktop,0
29,36205,704,2017.122243871152,156.0260553203239,North,Basic,Type_A,Mobile,0
43,55229,659,3130.592567736234,135.50640895391948,North,Basic,Type_A,Desktop,0
38,37832,658,68.88440838807922,28.8435660090891,North,Standard,Type_A,Desktop,0
28,34563,726,425.60429847425786,117.74907801570001,West,Standard,Type_B,Desktop,0
43,57499,720,1496.018232280249,48.2219535835593,East,Basic,Type_B,Desktop,0
38,31409,770,141.23735229361165,8.49993036550052,North,Basic,Type_A,Mobile,0
43,41510,732,4989.8814817278235,64.48112360969844,North,Standard,Type_B,Mobile,0
41,42652,624,2779.1006249478596,282.9747116248744,East,Basic,Type_A,Mobile,0
26,26002,752,3971.9719786681285,168.56321752693106,East,Standard,Type_B,Mobile,1
29,59636,650,959.721653030698,80.31281487732112,South,Standard,Type_A,Mobile,0
42,33273,680,1754.4018919447144,17.2443620602105,South,Standard,Type_A,Tablet,1
41,24887,712,5450.60929574356,8.888758791919539,North,Standard,Type_B,Mobile,0
34,47489,799,16805.470429497534,86.43677102000956,East,Premium,Type_A,Mobile,0
36,23173,850,258.6604985173989,112.2430309930967,West,Standard,Type_B,Desktop,0
47,36830,730,11053.874284050591,138.61019673564329,North,Standard,Type_A,Desktop,0
29,36150,690,4300.511457011099,127.6375928178322,East,Standard,Type_B,Mobile,0
40,62501,726,4149.64286364568,135.40450303454145,South,Standard,Type_A,Desktop,0
32,46043,744,3468.5220309841934,102.49332485297357,South,Basic,Type_B,Desktop,0
32,35863,683,359.5969222453063,186.77165326268297,North,Standard,Type_C,Mobile,0
45,54659,789,470.87680432378073,53.800483467308666,West,Standard,Type_A,Mobile,0
43,72773,711,4592.866746058765,85.44274944479685,South,Premium,Type_B,Tablet,0
43,47997,724,2084.8444032609996,13.876709044996183,South,Premium,Type_A,Desktop,0
48,36503,733,12460.748078922748,52.82230848649291,South,Basic,Type_B,Desktop,1
35,18846,721,2609.3531238687306,165.41740446244114,North,Standard,Type_A,Mobile,0
41,21320,741,773.2291877534686,132.37496908397682,North,Basic,Type_B,Mobile,0
31,31175,669,6271.400179587881,4.854059934263045,East,Premium,Type_B,Desktop,0
38,26775,672,1736.1231347784894,296.864171769573,North,Standard,Type_D,Mobile,0
33,33074,644,3727.155430950427,93.89294797575442,East,Standard,Type_B,Mobile,0
35,37358,721,5983.8736222849775,95.23156393133816,South,Standard,Type_B,Desktop,1
40,47327,738,11526.14849452147,49.949982666577256,South,Premium,Type_B,Mobile,0
26,35057,722,7855.684138934041,59.86218234191565,South,Premium,Type_D,Desktop,1
55,46316,783,5640.6339580879985,93.10595745760862,South,Standard,Type_C,Desktop,0
24,37505,699,5691.443173395632,127.11145808969333,North,Premium,Type_A,Mobile,0
22,13524,733,14586.883621545694,106.07162234759289,South,Basic,Type_C,Desktop,0
46,22704,645,1753.6354626184047,53.45912480538105,East,Standard,Type_B,Mobile,0
42,33791,680,5.563565158914325,37.66734709570612,East,Premium,Type_C,Desktop,0
41,19833,734,1586.9590716216558,35.30335326923887,North,Premium,Type_C,Mobile,0
41,49019,742,1228.8082367478783,174.29993085543646,South,Standard,Type_A,Mobile,0
34,78071,685,5421.100550295199,160.2062959819622,North,Premium,Type_C,Desktop,1
26,66794,696,5021.671385451763,118.9125155749233,North,Basic,Type_A,Mobile,0
35,32639,624,4500.3817750503185,173.4434431177901,North,Basic,Type_A,Tablet,1
28,76524,682,81.88407087170259,75.51168930162669,West,Standard,Type_A,Mobile,0
44,39117,744,6524.089030112637,150.82409230444898,North,Standard,Type_C,Mobile,0
33,30682,728,1954.3389400724234,123.35220952033251,North,Premium,Type_A,Desktop,1
26,26723,725,5468.9594624407555,153.64916885609824,North,Standard,Type_A,Mobile,1
