age,income,credit_score,account_balance,transaction_amount,region,customer_segment,product_type,device,churn
18,33211,713,1034.5794545311119,75.79474283015502,West,Premium,Type_C,Tablet,0
38,52915,669,3034.251785491034,30.376619310614007,North,Basic,Type_C,Mobile,1
37,26702,753,6886.975925355955,90.0689229680417,South,Premium,Type_A,Desktop,0
35,24038,689,1653.6480571555257,52.90653534833658,East,Basic,Type_A,Desktop,0
32,40664,660,100.400863397813,31.32844927707175,South,Premium,Type_C,Desktop,0
32,63510,711,3895.9292778830236,24.965005758443194,North,Basic,Type_B,Mobile,0
40,20238,798,15686.544600786894,43.7407814057566,East,Premium,Type_B,Desktop,0
34,33688,716,2481.9586060834426,133.89820074647628,East,Premium,Type_A,Desktop,0
38,15271,681,2724.7959616318535,118.11933582422994,West,Basic,Type_A,Desktop,0
37,29833,623,17353.013369956272,37.04012872625796,South,Standard,Type_B,Desktop,0
46,36941,689,5930.789049874468,62.75181412796326,South,Basic,Type_C,Desktop,0
41,23687,711,6350.06310975332,156.27378978773737,South,Standard,Type_D,Desktop,0
36,28897,680,4135.702031877204,64.639391358898,North,Premium,Type_B,Mobile,0
50,17959,616,18366.844015678827,201.51709387249858,East,Basic,Type_B,Mobile,0
39,37742,657,5837.665742007714,317.6972065291667,South,Standard,Type_C,Desktop,0
48,61564,772,11270.534487655119,44.16523370801105,South,Basic,Type_B,Tablet,0
41,20982,771,6009.5224859631735,49.05796714129207,South,Standard,Type_B,Mobile,0
18,26599,655,6642.313117051978,221.74567832895212,East,Standard,Type_D,Desktop,0
48,46689,733,1715.3462003784816,63.75980227792846,West,Standard,Type_C,Mobile,0
36,66572,641,1808.2845094974268,163.67161070741477,East,Standard,Type_D,Mobile,1
34,17212,770,7638.935943313056,95.47911738373767,South,Standard,Type_A,Desktop,0
37,33376,712,1759.9033903984068,70.52039593123024,East,Standard,Type_B,Desktop,0
31,41838,747,4136.4803424233505,129.10551606968937,East,Standard,Type_C,Mobile,1
37,34508,614,1434.094298347145,223.68443107487664,North,Standard,Type_A,Desktop,0
29,10526,733,8490.891575065923,181.4592273425363,North,Standard,Type_C,Desktop,0
47,46655,699,585.4864548209006,79.21564661716685,North,Premium,Type_A,Tablet,0
33,77626,742,8843.535339733302,97.48792205348217,South,Standard,Type_C,Mobile,0
31,38496,745,4615.693132724475,164.55241350271686,West,Standard,Type_B,Desktop,0
25,21686,703,1034.5645117465522,101.78177641458322,South,Premium,Type_A,Mobile,0
37,28097,669,3904.8167939156024,245.4292656825041,South,Standard,Type_B,Mobile,0
36,87988,738,1659.9035511549282,7.673945628943277,West,Premium,Type_B,Desktop,0
38,57238,696,1953.8727342334394,46.25724963698744,West,Basic,Type_B,Desktop,0
24,50011,656,2165.682584325317,121.81072884572883,East,Basic,Type_B,Mobile,0
18,43399,653,327.0638330797551,57.6010213156397,North,Premium,Type_C,Tablet,0
41,26093,626,21329.824295962837,228.51676136411987,North,Premium,Type_B,Desktop,0
49,32850,674,160.2127558447292,48.9938453808041,North,Basic,Type_B,Desktop,0
24,34927,755,5430.90252036647,90.0530977000265,North,Standard,Type_A,Desktop,0
50,47800,708,2319.930039568459,43.53546142380568,North,Basic,Type_D,Mobile,1
37,77223,673,5192.4371837090885,77.1910842351049,East,Basic,Type_A,Desktop,0
34,63523,740,2202.210566787589,15.058334509932392,North,Standard,Type_B,Mobile,0
31,17859,658,5600.466506086304,23.72418262913893,North,Premium,Type_C,Tablet,0
21,40619,704,6532.529372820298,306.45368678076454,North,Basic,Type_A,Mobile,0
44,52490,691,5864.836416948925,84.41602501124964,East,Basic,Type_B,Mobile,0
27,49485,738,604.9770943335147,61.91630906555985,East,Standard,Type_A,Desktop,0
27,26512,621,5348.568055110441,30.44909950062275,East,Standard,Type_C,Mobile,0
44,155913,657,1642.4338734834173,35.53222075240567,North,Standard,Type_B,Mobile,1
18,19176,618,146.12134945072603,283.4980452483191,South,Standard,Type_C,Mobile,0
19,21129,687,2679.2701193515472,88.46608030543007,North,Basic,Type_C,Tablet,1
34,40814,760,2841.7714377923344,177.89333178777454,North,Basic,Type_B,Desktop,0
37,104652,674,3147.8030621086154,51.60789325662051,West,Standard,Type_C,Mobile,0
39,23906,674,6100.920253431414,256.72559755119795,West,Basic,Type_B,Mobile,1
31,31795,743,1846.9472239173124,54.891096852186585,East,Premium,Type_A,Mobile,0
60,62233,753,1893.7301638609695,33.53484887239739,West,Standard,Type_B,Desktop,1
32,35992,695,312.315415036887,114.19073105588804,East,Standard,Type_D,Desktop,0
32,30720,734,5804.90528299456,20.252459701968792,North,Premium,Type_B,Mobile,0
27,48185,646,4194.6360277069725,15.520546935145543,West,Standard,Type_A,Mobile,0
36,41616,768,2149.494324856349,228.74578308651468,North,Standard,Type_A,Mobile,0
41,60792,807,6107.103672089202,43.328214585953376,East,Basic,Type_B,Mobile,0
47,69267,726,3854.0060004009742,130.3094795836979,North,Basic,Type_A,Mobile,0
20,42340,595,3167.2732791309636,290.8603944513943,South,Standard,Type_B,Desktop,0
32,42018,672,3580.2834915725707,86.21017755087784,East,Premium,Type_B,Mobile,0
39,40419,730,5057.7912853630305,127.130455805261,South,Standard,Type_B,Desktop,0
40,46377,678,5394.086609573998,15.308313318472907,North,Basic,Type_A,Desktop,0
35,37331,763,1705.117624177749,39.768618891518884,South,Standard,Type_B,Mobile,0
40,36304,729,758.4381977959283,254.22321574833768,South,Premium,Type_C,Desktop,0
26,66059,664,851.7723317156073,62.23463650562707,West,Premium,Type_D,Desktop,0
50,77501,701,5099.80346860451,24.42107561550569,East,Standard,Type_B,Mobile,1
44,17089,655,10312.854700399761,122.38151390033889,South,Premium,Type_A,Desktop,0
21,36497,690,2633.89670408414,205.0974357349162,North,Basic,Type_D,Mobile,0
24,25736,672,928.7581257677281,55.03835923346673,West,Basic,Type_C,Tablet,0
24,31086,758,7065.296813151689,122.60870706710267,North,Standard,Type_A,Desktop,1
41,44411,805,8933.545452022234,159.5675839360991,North,Standard,Type_A,Desktop,0
22,50752,628,10625.645231476805,71.50867920780671,South,Standard,Type_A,Tablet,0
31,34335,603,4667.584125085228,63.257589548711366,West,Basic,Type_A,Desktop,0
39,13951,687,9856.652199744205,283.6463388348701,North,Standard,Type_A,Desktop,0
34,22414,624,77.67502092494085,26.617329962909835,North,Standard,Type_D,Desktop,0
37,56854,702,567.1639435372024,92.34109855783248,South,Standard,Type_B,Mobile,1
24,9226,737,485.7276839967244,76.51694659207962,North,Standard,Type_B,Desktop,1
40,65756,774,6234.483020995512,76.06329219464988,East,Standard,Type_C,Mobile,0
28,47127,710,360.6054940147458,153.34818205892861,South,Standard,Type_C,Mobile,0
31,70128,690,3429.511168079731,129.14811136208036,South,Standard,Type_C,Desktop,1
37,32883,601,3199.993577375699,104.22160913432185,North,Standard,Type_D,Mobile,0
36,12955,701,1860.4190044780921,15.637995443873793,North,Standard,Type_B,Mobile,0
35,45034,703,10216.711936940994,36.70364472086416,West,Premium,Type_D,Desktop,0
27,68687,731,934.2582221012691,67.55187954745617,West,Standard,Type_C,Mobile,0
32,57662,664,2172.8950561441334,89.6190928692159,North,Standard,Type_A,Mobile,0
35,26072,678,7439.897087204884,252.08750891660029,North,Standard,Type_B,Desktop,1
21,37925,626,154.4733897569499,87.81405346569397,North,Basic,Type_B,Desktop,0
30,27821,585,5588.217191917744,148.071455156271,East,Premium,Type_D,Desktop,0
38,24109,644,8474.917086104238,78.8931369120221,East,Standard,Type_A,Desktop,0
22,58553,621,13460.970788886338,139.47703947720012,South,Premium,Type_B,Desktop,0
46,19954,716,10449.344207178932,83.80871846920859,East,Standard,Type_A,Desktop,0
47,23227,674,1923.7859009079475,31.15739691318807,East,Standard,Type_A,Mobile,0
22,20910,673,4413.846303085105,126.57865535828341,West,Basic,Type_A,Desktop,0
48,17238,650,402.22036227971785,117.26633603099854,North,Standard,Type_B,Tablet,1
33,39073,538,1491.1542689268645,20.88570109228109,North,Standard,Type_C,Mobile,0
39,64909,775,494.80727111706,78.89417419824983,North,Basic,Type_A,Mobile,1
30,33109,649,1893.049471940586,78.28462714169872,West,Basic,Type_B,Mobile,0
44,17105,679,10404.701860174546,49.76057122033819,East,Basic,Type_A,Desktop,0
39,55269,627,2132.1683977740036,29.39813145009498,East,Basic,Type_A,Mobile,0
26,84360,748,4126.518770566425,99.19832989129624,North,Basic,Type_B,Desktop,0
23,26288,707,2840.339453680581,235.6537014798751,North,Standard,Type_A,Desktop,0
20,28587,658,3070.908565726125,135.3296666622587,North,Premium,Type_B,Desktop,0
36,46996,680,17461.96872714694,17.957442150202564,East,Premium,Type_A,Mobile,0
40,81710,783,1755.9818102332265,223.14528089205234,North,Basic,Type_A,Desktop,0
41,28003,696,4935.2356469825645,201.2178949867313,North,Basic,Type_B,Mobile,0
33,18653,690,2724.1761613932417,52.554438664100466,East,Premium,Type_B,Desktop,0
23,49796,652,315.47744629965604,19.384486938978533,North,Standard,Type_A,Desktop,0
28,54151,605,3360.166592267778,54.41306967880713,South,Basic,Type_B,Mobile,0
46,36427,691,8392.421669053794,57.85751200491772,North,Basic,Type_C,Tablet,0
30,27472,716,519.8794217433391,21.118927065585684,West,Standard,Type_C,Mobile,0
36,59706,754,360.65957672174835,97.99849351404039,East,Basic,Type_A,Tablet,0
24,47288,587,834.0022955589857,41.23141977864306,West,Standard,Type_B,Mobile,0
38,24730,643,7228.101499973706,25.849871839471426,South,Standard,Type_B,Mobile,0
30,37217,670,6436.688446457827,66.30220735901995,West,Standard,Type_A,Mobile,0
45,18474,699,4162.250483938909,231.0277400274159,West,Standard,Type_C,Mobile,0
42,51171,692,3157.6872591223987,154.9815228170669,East,Premium,Type_D,Desktop,1
30,31852,693,10960.848535352583,113.55129745044621,West,Basic,Type_C,Desktop,0
33,29206,720,7277.1038611889335,52.81638786585751,South,Basic,Type_C,Desktop,1
29,35723,654,8355.030946969357,21.31588063777392,South,Basic,Type_C,Mobile,0
20,37054,746,8390.251639125068,29.986729769933245,North,Standard,Type_B,Mobile,1
26,56809,721,5146.137636338024,148.44386191447967,East,Standard,Type_B,Desktop,0
36,48802,684,3062.5813001962824,40.898508932880404,East,Standard,Type_C,Mobile,0
38,33583,780,10000.4816353065,91.52905164607266,East,Premium,Type_B,Desktop,0
36,53201,777,13018.952143419427,114.53931877378494,North,Standard,Type_A,Desktop,0
31,44372,746,120.46993071371833,16.762203943121538,South,Premium,Type_A,Mobile,1
44,29339,549,264.65671979915345,81.9016019281261,North,Premium,Type_C,Desktop,0
35,34120,778,15939.708401068056,107.53501436422475,East,Basic,Type_A,Desktop,1
42,33721,739,1622.8411533212377,272.4453853172924,North,Premium,Type_B,Desktop,0
18,46752,800,10332.407027140409,90.26337600711642,West,Basic,Type_D,Mobile,0
18,30226,761,2461.615275846223,143.3819211849893,North,Standard,Type_C,Mobile,0
37,29875,778,634.0561613234071,53.763849696086,North,Basic,Type_D,Mobile,1
20,97185,743,419.3173218535363,169.37653019548125,West,Premium,Type_B,Mobile,0
32,58096,767,851.0237084390336,24.150778595023727,South,Standard,Type_A,Mobile,0
31,24827,799,1437.698378735796,117.38312408435117,North,Standard,Type_C,Desktop,0
50,48313,710,3352.2178839848025,93.5537762924799,South,Basic,Type_A,Desktop,0
38,38529,621,6044.891564468783,190.86090479482706,North,Standard,Type_B,Desktop,1
36,44168,684,21487.9041075957,114.87388100712724,West,Standard,Type_A,Mobile,0
43,38896,719,2912.5636723722896,68.9343418712935,East,Basic,Type_A,Tablet,0
38,65829,703,3650.974681848287,168.85761338645042,North,Standard,Type_B,Mobile,0
30,43166,637,3688.7952942043858,113.59840577953639,East,Premium,Type_A,Desktop,0
45,35205,618,3876.4994146566896,33.47554480397165,North,Standard,Type_B,Tablet,0
23,61150,662,3646.3662691589284,72.66861724288387,East,Standard,Type_C,Desktop,0
38,40808,740,44.067399628368776,29.63436940505077,West,Standard,Type_A,Tablet,0
19,38589,779,8.631556640834152,107.0269283039873,West,Standard,Type_A,Desktop,0
37,42489,745,513.8544588508964,116.06942591668046,South,Premium,Type_B,Mobile,0
36,34654,752,535.457862191039,245.03985664586625,South,Standard,Type_B,Mobile,0
51,36483,695,6102.152612597336,71.42778377004865,North,Basic,Type_D,Mobile,1
19,27082,612,1146.5377521420976,62.37844760480511,East,Standard,Type_A,Mobile,1
28,24944,677,11255.379085552499,18.56367686634118,South,Standard,Type_C,Desktop,0
43,22042,687,13197.730315521445,71.38149882930179,South,Premium,Type_B,Mobile,0
38,18106,675,18626.335204160267,65.13845087282371,West,Standard,Type_B,Desktop,0
36,23391,702,13991.075854332303,88.82985720459027,North,Premium,Type_A,Mobile,0
25,33285,722,1586.5041929628223,63.61296461573923,North,Standard,Type_B,Mobile,0
29,38236,742,3564.472862883933,63.71441530575517,North,Standard,Type_A,Tablet,0
47,31708,686,964.6176189726984,88.62907868241638,North,Basic,Type_A,Mobile,0
34,11182,604,8204.892005288679,75.78591922377042,North,Premium,Type_B,Desktop,0
38,79801,675,10965.5918283559,62.72721933293591,South,Standard,Type_C,Desktop,1
33,62519,702,9528.746865856132,62.19322981572702,South,Standard,Type_C,Mobile,0
23,45382,761,2840.2168029761083,295.2244082732707,North,Standard,Type_B,Desktop,0
44,94253,671,7108.030423174684,60.74004915758129,East,Basic,Type_B,Mobile,0
40,22277,725,513.3715757256438,68.3750435102119,North,Standard,Type_B,Desktop,0
58,93322,714,205.38498212765165,14.51228887920211,East,Premium,Type_D,Desktop,0
24,22412,702,6996.622718292096,169.81162686317018,South,Standard,Type_B,Mobile,0
43,40919,746,2770.016487709192,5.918595518584469,South,Standard,Type_A,Desktop,0
21,19207,666,27073.429846946845,34.83674640373137,West,Premium,Type_A,Mobile,0
36,36583,671,511.5714442495541,123.5492058809224,North,Standard,Type_B,Desktop,0
44,44050,699,9676.798856413916,12.638350846510615,South,Standard,Type_B,Tablet,0
18,33612,667,3269.469508232668,46.27282007396281,West,Standard,Type_A,Tablet,1
32,51892,725,8776.66121838023,79.94546193152267,East,Premium,Type_C,Desktop,0
29,38158,664,8494.824495595027,74.91992912349296,North,Standard,Type_C,Mobile,0
27,27967,711,12384.216313960538,45.06320662216869,South,Standard,Type_B,Tablet,0
38,27353,694,1768.0411932079144,143.93313206704863,East,Standard,Type_A,Mobile,0
46,54472,710,14958.636865622117,150.26485112320518,West,Basic,Type_A,Desktop,1
33,26189,677,822.4099243163565,126.18030221616745,North,Premium,Type_D,Mobile,0
37,57394,683,427.61938801976,55.17471918078907,North,Basic,Type_C,Tablet,0
36,66926,704,2824.785916119725,92.28169875292464,South,Standard,Type_A,Desktop,0
35,15766,710,8810.701459827418,49.756544462962474,North,Basic,Type_A,Desktop,0
24,63988,699,3206.770796301183,360.8775688534813,North,Standard,Type_B,Mobile,1
46,101743,785,8838.848030629579,104.33011537926149,North,Standard,Type_A,Desktop,0
37,41192,650,6540.870068497204,55.44991621061537,North,Basic,Type_B,Desktop,0
38,48998,696,1174.9951665814526,317.6929637715305,North,Basic,Type_D,Desktop,1
26,60992,621,14868.056277006472,61.34642953233459,West,Standard,Type_A,Mobile,0
30,31642,718,313.5338983606772,101.35523690177932,North,Premium,Type_A,Mobile,0
33,39780,644,11427.642316610978,145.59987898291928,North,Standard,Type_C,Mobile,0
19,18824,686,1815.2148053061865,51.60006032812823,North,Basic,Type_A,Mobile,0
18,38922,681,3467.2169537732616,48.42216432174337,West,Standard,Type_D,Mobile,0
28,46586,714,2743.951859940697,164.41473714580434,East,Standard,Type_B,Mobile,0
40,47008,672,942.7116703475889,145.4994318316107,East,Basic,Type_D,Mobile,0
28,61865,670,2216.9788266409296,145.18180971248938,North,Basic,Type_A,Mobile,1
24,24651,771,1071.7518513055002,116.65820032173842,West,Standard,Type_A,Mobile,0
26,27825,714,1140.0674226932879,293.2214026858582,South,Standard,Type_B,Tablet,0
30,93690,671,1035.4704044480661,86.19985577722771,North,Basic,Type_B,Desktop,0
31,33685,687,3357.098508884089,40.619674535613626,East,Standard,Type_A,Mobile,1
56,40135,782,7995.739372462261,27.36978340739556,West,Basic,Type_D,Desktop,0
45,35118,688,4207.888320295979,59.968485164349694,East,Standard,Type_C,Desktop,1
45,24080,665,11184.295224549685,0.9751212587391339,West,Standard,Type_B,Tablet,0
46,81778,665,5060.49189490407,208.50071171319203,West,Standard,Type_A,Mobile,1
25,27893,672,5845.282923191935,111.64695389153732,North,Standard,Type_C,Mobile,0
22,20668,670,5507.189831593087,40.29348421579321,South,Basic,Type_C,Tablet,0
23,28987,636,2984.270993716506,172.81641038119514,North,Standard,Type_B,Mobile,0
48,13348,643,5845.262105733773,27.312899631954984,West,Standard,Type_D,Mobile,0
29,26222,658,361.28245546364553,34.371783587440696,North,Standard,Type_A,Mobile,0
22,22380,729,9825.262519285972,88.46261622762202,West,Standard,Type_A,Mobile,0
30,49449,680,7521.160271163751,228.0219491173985,South,Standard,Type_A,Tablet,0
32,25933,689,1406.710782832324,110.7415559981024,South,Standard,Type_C,Mobile,1
37,56607,763,7305.789030637135,35.23891498274466,North,Standard,Type_B,Tablet,0
37,73075,764,63.615995577556376,41.13321251238785,South,Basic,Type_A,Tablet,0
26,53668,685,1224.687699840324,97.17020764057283,West,Basic,Type_A,Desktop,0
41,32607,668,336.77769896875554,21.411240252603232,North,Standard,Type_A,Mobile,0
28,38970,656,7575.798520507307,23.606997534790768,South,Standard,Type_A,Mobile,1
33,16941,734,7050.357063977425,66.28433892747825,North,Standard,Type_B,Mobile,0
41,33965,689,8400.268280736722,132.0861418847349,South,Standard,Type_A,Mobile,0
28,23618,680,22.45883110038664,139.04257256343007,North,Basic,Type_A,Desktop,0
29,51388,659,3478.078390757653,88.4275572885643,North,Standard,Type_C,Mobile,1
40,131449,661,6101.12407045243,154.92359041483584,West,Standard,Type_B,Tablet,1
26,46625,716,844.4673645081405,249.9301151232717,South,Standard,Type_C,Desktop,0
31,13419,634,5246.121908949751,53.950579931349196,North,Standard,Type_A,Desktop,0
40,30314,749,439.29558642513587,20.37695954861527,East,Premium,Type_A,Tablet,0
55,38609,673,1000.3457250092645,59.76958339036115,North,Standard,Type_B,Mobile,0
41,37936,692,3229.379560878853,35.93396076360278,North,Premium,Type_A,Mobile,0
39,25199,633,5300.302544289412,115.99482674298467,South,Basic,Type_A,Mobile,0
40,41054,699,788.3542490406161,27.97726767462188,North,Basic,Type_C,Mobile,0
24,19511,683,1024.206144262856,77.00097241308663,East,Basic,Type_D,Desktop,0
36,22641,697,1143.5850653461719,35.95861208758937,South,Basic,Type_A,Mobile,0
34,50156,773,1363.6441883846842,63.91455711257886,East,Standard,Type_A,Mobile,0
38,21854,708,1284.4961405190106,80.67301263177491,West,Basic,Type_D,Tablet,0
36,47529,660,2513.866558271527,129.2739621695887,North,Premium,Type_A,Mobile,0
38,18311,664,5303.543715449226,81.06862407527319,South,Premium,Type_B,Desktop,0
31,87764,729,2881.5499215385753,49.764660845889125,South,Basic,Type_D,Mobile,0
35,24658,764,7479.963775575416,145.20676773921687,North,Premium,Type_D,Mobile,1
